NG,Akwa Ibom,3,NGP004004000000000000,Ibeno,NGP004004008000000000,160,42249
NG,Akwa Ibom,3,NGP004004000000000000,Uyo,NGP004004009000000000,1013,188877
NG,Akwa Ibom,3,NGP004004000000000000,Uruan,NGP004004010000000000,231,79908
NG,Akwa Ibom,3,NGP004004000000000000,Ibiono Ibom,NGP004004011000000000,307,103465
NG,Akwa Ibom,3,NGP004004000000000000,Ika,NGP004004012000000000,486,54835
NG,Akwa Ibom,3,NGP004004000000000000,Ukanafun,NGP004004013000000000,349,85944
NG,Akwa Ibom,3,NGP004004000000000000,Nsit Ibom,NGP004004014000000000,448,63570
NG,Akwa Ibom,3,NGP004004000000000000,Ikono,NGP004004015000000000,357,92521
NG,Akwa Ibom,3,NGP004004000000000000,Mbo,NGP004004016000000000,274,67003
NG,Akwa Ibom,3,NGP004004000000000000,Udung Uko,NGP004004017000000000,387,26134
NG,Akwa Ibom,3,NGP004004000000000000,Eket,NGP004004018000000000,493,82610
NG,Akwa Ibom,3,NGP004004000000000000,Onna,NGP004004019000000000,697,113048
NG,Akwa Ibom,3,NGP004004000000000000,Oron,NGP004004020000000000,875,55735
NG,Akwa Ibom,3,NGP004004000000000000,Eastern Obolo,NGP004004021000000000,115,13911
NG,Akwa Ibom,3,NGP004004000000000000,Oruk Anam,NGP004004022000000000,242,126726
NG,Akwa Ibom,3,NGP004004000000000000,Esit Eket,NGP004004023000000000,236,39579
NG,Akwa Ibom,3,NGP004004000000000000,Etim Ekpo,NGP004004024000000000,313,64368
NG,Akwa Ibom,3,NGP004004000000000000,Etinan,NGP004004025000000000,515,90085
NG,Akwa Ibom,3,NGP004004000000000000,Essien Udim,NGP004004026000000000,441,130215
NG,Akwa Ibom,3,NGP004004000000000000,Obot Akara,NGP004004027000000000,273,64802
NG,Akwa Ibom,3,NGP004004000000000000,Itu,NGP004004028000000000,473,82624
NG,Akwa Ibom,3,NGP004004000000000000,Ini,NGP004004029000000000,191,71292
NG,Akwa Ibom,3,NGP004004000000000000,Ikot Ekpene,NGP004004030000000000,840,97317
NG,Akwa Ibom,3,NGP004004000000000000,Ikot Abasi,NGP004004031000000000,184,66160
NG,Bayelsa,6,NGP004005000000000000,Ogbia,NGP004005001000000000,230,159958
NG,Bayelsa,6,NGP004005000000000000,Southern Ijaw,NGP004005002000000000,100,267371
NG,Bayelsa,6,NGP004005000000000000,Ekeremor,NGP004005003000000000,69,124279
NG,Bayelsa,6,NGP004005000000000000,Kolokuma/Opokuma,NGP004005004000000000,130,46877
NG,Bayelsa,6,NGP004005000000000000,Yenegoa,NGP004005005000000000,100,70399
NG,Bayelsa,6,NGP004005000000000000,Sagbama,NGP004005006000000000,127,119759
NG,Bayelsa,6,NGP004005000000000000,Brass,NGP004005007000000000,118,166230
NG,Bayelsa,6,NGP004005000000000000,Nembe,NGP004005008000000000,149,112920
NG,Rivers,33,NGP004006000000000000,Port-Harcourt,NGP004006001000000000,4032,440399
NG,Rivers,33,NGP004006000000000000,Ogba/Egbema/Ndoni,NGP004006002000000000,197,190751
NG,Rivers,33,NGP004006000000000000,Andoni,NGP004006003000000000,771,179613
NG,Rivers,33,NGP004006000000000000,Degema,NGP004006004000000000,95,95889
NG,Rivers,33,NGP004006000000000000,Ogu Bolo,NGP004006005000000000,544,48233
NG,Rivers,33,NGP004006000000000000,Ahoada West,NGP004006006000000000,297,119576
NG,Rivers,33,NGP004006000000000000,Oyigbo,NGP004006007000000000,344,85334
NG,Rivers,33,NGP004006000000000000,Omumma,NGP004006008000000000,261,44325
NG,Rivers,33,NGP004006000000000000,Akuku Toru,NGP004006009000000000,71,102169
NG,Rivers,33,NGP004006000000000000,Bonny,NGP004006010000000000,119,76124
NG,Rivers,33,NGP004006000000000000,Abua/Odual,NGP004006011000000000,191,134420
NG,Rivers,33,NGP004006000000000000,Etche,NGP004006012000000000,246,197971
NG,Rivers,33,NGP004006000000000000,Emuoha,NGP004006013000000000,186,154923
NG,Rivers,33,NGP004006000000000000,Opobo/Nkoro,NGP004006014000000000,383,49862
NG,Rivers,33,NGP004006000000000000,Eleme,NGP004006015000000000,371,51228
NG,Rivers,33,NGP004006000000000000,Asari-Toru,NGP004006016000000000,1481,166788
NG,Rivers,33,NGP004006000000000000,Okrika,NGP004006017000000000,690,153118
NG,Rivers,33,NGP004006000000000000,Khana,NGP004006018000000000,370,207095
NG,Rivers,33,NGP004006000000000000,Tai,NGP004006019000000000,498,78945
NG,Rivers,33,NGP004006000000000000,Gokana,NGP004006020000000000,1266,159461
NG,Rivers,33,NGP004006000000000000,Ikwerre,NGP004006021000000000,191,125385
NG,Rivers,33,NGP004006000000000000,Obio/Akpor,NGP004006022000000000,1013,263017
NG,Rivers,33,NGP004006000000000000,Ahoada East,NGP004006023000000000,182,62238
NG,Ekiti,13,NGP005001000000000000,Ido-Osi,NGP005001001000000000,426,98584
NG,Ekiti,13,NGP005001000000000000,Ijero,NGP005001002000000000,244,95365
NG,Ekiti,13,NGP005001000000000000,Ise/Orun,NGP005001003000000000,175,75444
NG,Ekiti,13,NGP005001000000000000,Irepodun/Ifelodun,NGP005001004000000000,310,110259
NG,Ekiti,13,NGP005001000000000000,Ekiti South-West,NGP005001005000000000,406,140183
NG,Ekiti,13,NGP005001000000000000,Ekiti East,NGP005001006000000000,63,67221
NG,Ekiti,13,NGP005001000000000000,Ado-Ekiti,NGP005001007000000000,532,156122
NG,Ekiti,13,NGP005001000000000000,Emure,NGP005001008000000000,216,64970
NG,Ekiti,13,NGP005001000000000000,Ilejemeje,NGP005001009000000000,228,21600
NG,Ekiti,13,NGP005001000000000000,Ekiti West,NGP005001010000000000,393,143903
NG,Ekiti,13,NGP005001000000000000,Gbonyin,NGP005001011000000000,168,65608
NG,Ekiti,13,NGP005001000000000000,Efon,NGP005001012000000000,325,75479
NG,Ekiti,13,NGP005001000000000000,Oye,NGP005001013000000000,227,115244
NG,Ekiti,13,NGP005001000000000000,Ikole,NGP005001014000000000,374,119796
NG,Ekiti,13,NGP005001000000000000,Ikere,NGP005001015000000000,223,58612
NG,Ekiti,13,NGP005001000000000000,Moba,NGP005001016000000000,639,127400
NG,Ondo,29,NGP005002000000000000,Akure South,NGP005002001000000000,764,253365
NG,Ondo,29,NGP005002000000000000,Ondo East,NGP005002002000000000,593,209736
NG,Ondo,29,NGP005002000000000000,Ose,NGP005002003000000000,64,93033
NG,Ondo,29,NGP005002000000000000,Akoko North East,NGP005002004000000000,279,103841
NG,Ondo,29,NGP005002000000000000,Ese Odo,NGP005002005000000000,123,93954
NG,Ondo,29,NGP005002000000000000,Akoko South West,NGP005002006000000000,230,121764
NG,Ondo,29,NGP005002000000000000,Akoko South East,NGP005002007000000000,241,54417
NG,Ondo,29,NGP005002000000000000,Idanre,NGP005002008000000000,45,85776
NG,Ondo,29,NGP005002000000000000,Akoko North West,NGP005002009000000000,233,119278
NG,Ondo,29,NGP005002000000000000,Ifedore,NGP005002010000000000,348,102617
NG,Ondo,29,NGP005002000000000000,Ilaje,NGP005002011000000000,146,193059
NG,Ondo,29,NGP005002000000000000,Ile Oluji/Okeigbo,NGP005002012000000000,166,116094
NG,Ondo,29,NGP005002000000000000,Odigbo,NGP005002013000000000,85,154775
NG,Ondo,29,NGP005002000000000000,Okitipupa,NGP005002014000000000,220,176615
NG,Ondo,29,NGP005002000000000000,Ondo West,NGP005002015000000000,44,42561
NG,Ondo,29,NGP005002000000000000,Irele,NGP005002016000000000,104,100127
NG,Ondo,29,NGP005002000000000000,Owo,NGP005002017000000000,153,157181
NG,Ondo,29,NGP005002000000000000,Akure North,NGP005002018000000000,108,71293
NG,Ogun,28,NGP005003000000000000,Ifo,NGP005003001000000000,316,164486
NG,Ogun,28,NGP005003000000000000,Ijebu East,NGP005003002000000000,27,61120
NG,Ogun,28,NGP005003000000000000,Ijebu North,NGP005003003000000000,153,148342
NG,Ogun,28,NGP005003000000000000,Ikenne,NGP005003004000000000,777,111735
NG,Ogun,28,NGP005003000000000000,Ijebu ode,NGP005003005000000000,108,20608
NG,Ogun,28,NGP005003000000000000,Ijebu North East,NGP005003006000000000,262,30910
NG,Ogun,28,NGP005003000000000000,Imeko Afon,NGP005003007000000000,35,57957
NG,Ogun,28,NGP005003000000000000,Shagamu,NGP005003008000000000,254,155726
NG,Ogun,28,NGP005003000000000000,Ipokia,NGP005003009000000000,219,137737
NG,Ogun,28,NGP005003000000000000,Obafemi Owode,NGP005003010000000000,96,135774
NG,Ogun,28,NGP005003000000000000,Ogun waterside,NGP005003011000000000,62,61919
NG,Ogun,28,NGP005003000000000000,Ado Odo/Ota,NGP005003012000000000,107,93968
NG,Ogun,28,NGP005003000000000000,Odeda,NGP005003013000000000,56,86950
NG,Ogun,28,NGP005003000000000000,Abeokuta North,NGP005003014000000000,116,93966
NG,Ogun,28,NGP005003000000000000,Ewekoro,NGP005003015000000000,85,50569
NG,Ogun,28,NGP005003000000000000,Odogbolu,NGP005003016000000000,305,164992
NG,Ogun,28,NGP005003000000000000,Abeokuta South,NGP005003017000000000,3964,282928
NG,Ogun,28,NGP005003000000000000,Egbado North,NGP005003018000000000,82,171013
NG,Ogun,28,NGP005003000000000000,Remo North,NGP005003019000000000,151,30177
NG,Ogun,28,NGP005003000000000000,Egbado South,NGP005003020000000000,210,132170
NG,Lagos,25,NGP005004000000000000,Ikorodu,NGP005004001000000000,469,184674
NG,Lagos,25,NGP005004000000000000,Agege,NGP005004002000000000,37324,417981
NG,Lagos,25,NGP005004000000000000,Oshodi/Isolo,NGP005004003000000000,10049,449781
NG,Lagos,25,NGP005004000000000000,Ibeju-Lekki,NGP005004004000000000,55,24937
NG,Lagos,25,NGP005004000000000000,Mushin,NGP005004005000000000,30880,539783
NG,Lagos,25,NGP005004000000000000,Ojo,NGP005004006000000000,1352,213837
NG,Lagos,25,NGP005004000000000000,Apapa,NGP005004007000000000,5794,154477
NG,Lagos,25,NGP005004000000000000,Eti-Osa,NGP005004008000000000,818,157387
NG,Lagos,25,NGP005004000000000000,Kosofe,NGP005004009000000000,5066,412407
NG,Lagos,25,NGP005004000000000000,Ikeja,NGP005004010000000000,4406,203383
NG,Lagos,25,NGP005004000000000000,Amuwo Odofin,NGP005004011000000000,1678,225823
NG,Lagos,25,NGP005004000000000000,Alimosho,NGP005004012000000000,2327,430890
NG,Lagos,25,NGP005004000000000000,Lagos Island,NGP005004013000000000,19166,165996
NG,Lagos,25,NGP005004000000000000,Lagos Mainland,NGP005004014000000000,14029,273079
NG,Lagos,25,NGP005004000000000000,Ifako/Ijaye,NGP005004015000000000,12340,328397
NG,Lagos,25,NGP005004000000000000,Epe,NGP005004016000000000,94,111464
NG,Lagos,25,NGP005004000000000000,Badagry,NGP005004017000000000,270,119267
NG,Lagos,25,NGP005004000000000000,Surulere,NGP005004018000000000,20098,462261
NG,Lagos,25,NGP005004000000000000,Shomolu,NGP005004019000000000,31062,358787
NG,Lagos,25,NGP005004000000000000,Ajeromi/Ifelodun,NGP005004020000000000,48132,593561
NG,Osun,30,NGP005005000000000000,Ife South,NGP005005001000000000,121,88170
NG,Osun,30,NGP005005000000000000,Ife Central,NGP005005002000000000,871,96580
NG,Osun,30,NGP005005000000000000,Ifedayo,NGP005005003000000000,192,24671
NG,Osun,30,NGP005005000000000000,Aiyedade,NGP005005004000000000,85,94777
NG,Osun,30,NGP005005000000000000,Egbedore,NGP005005005000000000,149,40293
NG,Osun,30,NGP005005000000000000,Aiyedire,NGP005005006000000000,159,41636
NG,Osun,30,NGP005005000000000000,Ede South,NGP005005007000000000,334,72975
NG,Osun,30,NGP005005000000000000,Ifelodun,NGP005005008000000000,669,76565
NG,Osun,30,NGP005005000000000000,Boripe,NGP005005009000000000,624,82387
NG,Osun,30,NGP005005000000000000,Ife North,NGP005005010000000000,144,127677
NG,Osun,30,NGP005005000000000000,Boluwaduro,NGP005005011000000000,295,42392
NG,Osun,30,NGP005005000000000000,Ife East,NGP005005012000000000,558,95857
NG,Osun,30,NGP005005000000000000,Odo Otin,NGP005005013000000000,280,82314
NG,Osun,30,NGP005005000000000000,Irewole,NGP005005014000000000,212,57445
NG,Osun,30,NGP005005000000000000,Obokun,NGP005005015000000000,116,61218
NG,Osun,30,NGP005005000000000000,Isokan,NGP005005016000000000,167,29944
NG,Osun,30,NGP005005000000000000,Irepodun,NGP005005017000000000,2390,153457
NG,Osun,30,NGP005005000000000000,Ilesha West,NGP005005018000000000,971,60974
NG,Osun,30,NGP005005000000000000,Ola oluwa,NGP005005019000000000,120,39454
NG,Osun,30,NGP005005000000000000,Atakunmosa West,NGP005005020000000000,104,60037
NG,Osun,30,NGP005005000000000000,Oriade,NGP005005021000000000,174,80833
NG,Osun,30,NGP005005000000000000,Olorunda,NGP005005022000000000,862,83347
NG,Osun,30,NGP005005000000000000,Ejigbo,NGP005005023000000000,186,69366
NG,Osun,30,NGP005005000000000000,Orolu,NGP005005024000000000,257,20438
NG,Osun,30,NGP005005000000000000,Atakunmosa East,NGP005005025000000000,160,38105
NG,Osun,30,NGP005005000000000000,Ilesha East,NGP005005026000000000,1112,78471
NG,Osun,30,NGP005005000000000000,Ila,NGP005005027000000000,167,50585
NG,Osun,30,NGP005005000000000000,Iwo,NGP005005028000000000,491,105401
NG,Osun,30,NGP005005000000000000,Osogbo,NGP005005029000000000,2285,106386
NG,Osun,30,NGP005005000000000000,Ede North,NGP005005030000000000,626,69388
NG,Oyo,31,NGP005006000000000000,Ogo Oluwa,NGP005006001000000000,98,36188
NG,Oyo,31,NGP005006000000000000,Ibadan South East,NGP005006002000000000,13397,225800
NG,Oyo,31,NGP005006000000000000,Ibarapa East,NGP005006003000000000,79,65897
NG,Oyo,31,NGP005006000000000000,Ibadan North West,NGP005006004000000000,5700,147918
NG,Oyo,31,NGP005006000000000000,Ibadan South West,NGP005006005000000000,6870,277047
NG,Oyo,31,NGP005006000000000000,Afijio,NGP005006006000000000,115,82792
NG,Oyo,31,NGP005006000000000000,Ibadan North East,NGP005006007000000000,15412,275627
NG,Oyo,31,NGP005006000000000000,Ibarapa North,NGP005006008000000000,35,42558
NG,Oyo,31,NGP005006000000000000,Iseyin,NGP005006009000000000,88,118667
NG,Oyo,31,NGP005006000000000000,Itesiwaju,NGP005006010000000000,35,52269
NG,Oyo,31,NGP005006000000000000,Ido,NGP005006011000000000,54,53582
NG,Oyo,31,NGP005006000000000000,Ibadan North,NGP005006012000000000,11087,302271
NG,Oyo,31,NGP005006000000000000,Iwajowa,NGP005006013000000000,22,56254
NG,Oyo,31,NGP005006000000000000,Ona ara,NGP005006014000000000,425,123048
NG,Oyo,31,NGP005006000000000000,Lagelu,NGP005006015000000000,204,68901
NG,Oyo,31,NGP005006000000000000,Orelope,NGP005006016000000000,75,68566
NG,Oyo,31,NGP005006000000000000,Ori Ire,NGP005006017000000000,49,103611
NG,Oyo,31,NGP005006000000000000,Atiba,NGP005006018000000000,9,16643
NG,Oyo,31,NGP005006000000000000,Ibarapa Central,NGP005006019000000000,135,59197
NG,Oyo,31,NGP005006000000000000,Oluyole,NGP005006020000000000,146,91527
NG,Oyo,31,NGP005006000000000000,Oyo East,NGP005006021000000000,1147,165068
NG,Oyo,31,NGP005006000000000000,Oyo West,NGP005006022000000000,151,79187
NG,Oyo,31,NGP005006000000000000,Kajola,NGP005006023000000000,184,112006
NG,Oyo,31,NGP005006000000000000,Saki East,NGP005006024000000000,33,51326
NG,Oyo,31,NGP005006000000000000,Egbeda,NGP005006025000000000,679,129461
NG,Oyo,31,NGP005006000000000000,Saki West,NGP005006026000000000,54,109437
NG,Oyo,31,NGP005006000000000000,Irepo,NGP005006027000000000,67,65541
NG,Oyo,31,NGP005006000000000000,Surulere,NGP005006028000000000,75,64097
NG,Oyo,31,NGP005006000000000000,Akinyele,NGP005006029000000000,270,140118
NG,Oyo,31,NGP005006000000000000,Atisbo,NGP005006030000000000,20,58565
NG,Oyo,31,NGP005006000000000000,Olorunsogo,NGP005006031000000000,37,39298
NG,Oyo,31,NGP005006000000000000,Ogbomosho South,NGP005006032000000000,966,65958
NG,Oyo,31,NGP005006000000000000,Ogbomosho North,NGP005006033000000000,565,104295
NG,Niger,27,NGP006001000000000000,Suleja,NGP006001001000000000,1016,120839
NG,Niger,27,NGP006001000000000000,Tafa,NGP006001002000000000,137,30461
NG,Niger,27,NGP006001000000000000,Gurara,NGP006001003000000000,51,48903
NG,Niger,27,NGP006001000000000000,Kontagora,NGP006001004000000000,66,138080
NG,Niger,27,NGP006001000000000000,Paikoro,NGP006001005000000000,53,109356
NG,Niger,27,NGP006001000000000000,Gbako,NGP006001006000000000,51,88768
NG,Niger,27,NGP006001000000000000,Agaie,NGP006001007000000000,42,79955
NG,Niger,27,NGP006001000000000000,Shiroro,NGP006001008000000000,31,155960
NG,Niger,27,NGP006001000000000000,Rijau,NGP006001009000000000,38,122050
NG,Niger,27,NGP006001000000000000,Bosso,NGP006001010000000000,54,86273
NG,Niger,27,NGP006001000000000000,Wushishi,NGP006001011000000000,29,54037
NG,Niger,27,NGP006001000000000000,Borgu,NGP006001012000000000,10,110336
NG,Niger,27,NGP006001000000000000,Chanchaga,NGP006001013000000000,1989,143896
NG,Niger,27,NGP006001000000000000,Mariga,NGP006001014000000000,19,105612
NG,Niger,27,NGP006001000000000000,Rafi,NGP006001015000000000,32,116948
NG,Niger,27,NGP006001000000000000,Lavun,NGP006001016000000000,46,130445
NG,Niger,27,NGP006001000000000000,Lapai,NGP006001017000000000,24,73647
NG,Niger,27,NGP006001000000000000,Mashegu,NGP006001018000000000,15,139885
NG,Niger,27,NGP006001000000000000,Agwara,NGP006001019000000000,26,39276
NG,Niger,27,NGP006001000000000000,Munya,NGP006001020000000000,20,44369
NG,Niger,27,NGP006001000000000000,Katcha,NGP006001021000000000,42,70827
NG,Niger,27,NGP006001000000000000,Magama,NGP006001022000000000,32,129749
NG,Niger,27,NGP006001000000000000,Mokwa,NGP006001023000000000,31,135215
NG,Niger,27,NGP006001000000000000,Bida,NGP006001024000000000,2000,102071
NG,Niger,27,NGP006001000000000000,Edati,NGP006001025000000000,26,44983
NG,Nasarawa,26,NGP006002000000000000,Lafia,NGP006002001000000000,87,240656
NG,Nasarawa,26,NGP006002000000000000,Awe,NGP006002002000000000,30,76796
NG,Nasarawa,26,NGP006002000000000000,Akwanga,NGP006002003000000000,67,66751
NG,Nasarawa,26,NGP006002000000000000,Obi,NGP006002004000000000,104,101074
NG,Nasarawa,26,NGP006002000000000000,Nasarawa,NGP006002005000000000,22,127843
NG,Nasarawa,26,NGP006002000000000000,Nasarawa Egon,NGP006002006000000000,61,73129
NG,Nasarawa,26,NGP006002000000000000,Wamba,NGP006002007000000000,34,39206
NG,Nasarawa,26,NGP006002000000000000,Karu,NGP006002008000000000,46,120127
NG,Nasarawa,26,NGP006002000000000000,Doma,NGP006002009000000000,33,90719
NG,Nasarawa,26,NGP006002000000000000,Toto,NGP006002010000000000,31,89596
NG,Nasarawa,26,NGP006002000000000000,Kokona,NGP006002011000000000,40,73093
NG,Nasarawa,26,NGP006002000000000000,Keana,NGP006002012000000000,44,46006
NG,Nasarawa,26,NGP006002000000000000,Keffi,NGP006002013000000000,440,60770
NG,Benue,7,NGP006003000000000000,Ukum,NGP006003001000000000,109,165490
NG,Benue,7,NGP006003000000000000,Guma,NGP006003002000000000,40,116336
NG,Benue,7,NGP006003000000000000,Obi,NGP006003003000000000,162,68648
NG,Benue,7,NGP006003000000000000,Ado,NGP006003004000000000,85,104137
NG,Benue,7,NGP006003000000000000,Ushongo,NGP006003005000000000,100,123166
NG,Benue,7,NGP006003000000000000,Katsina-Ala,NGP006003006000000000,67,161281
NG,Benue,7,NGP006003000000000000,Ohimini,NGP006003007000000000,53,33577
NG,Benue,7,NGP006003000000000000,Apa,NGP006003008000000000,53,52417
NG,Benue,7,NGP006003000000000000,Tarka,NGP006003009000000000,115,42591
NG,Benue,7,NGP006003000000000000,Oju,NGP006003010000000000,80,102877
NG,Benue,7,NGP006003000000000000,Logo,NGP006003011000000000,52,73848
NG,Benue,7,NGP006003000000000000,Kwande,NGP006003012000000000,62,180327
NG,Benue,7,NGP006003000000000000,Ogbadibo,NGP006003013000000000,150,89497
NG,Benue,7,NGP006003000000000000,Vandeikya,NGP006003014000000000,174,161863
NG,Benue,7,NGP006003000000000000,Gwer West,NGP006003015000000000,68,74586
NG,Benue,7,NGP006003000000000000,Bukuru,NGP006003016000000000,104,129790
NG,Benue,7,NGP006003000000000000,Oturkpo,NGP006003017000000000,125,158681
NG,Benue,7,NGP006003000000000000,Agatu,NGP006003018000000000,53,54101
NG,Benue,7,NGP006003000000000000,Gboko,NGP006003019000000000,145,266490
NG,Benue,7,NGP006003000000000000,Okpokwu,NGP006003020000000000,123,90241
NG,Benue,7,NGP006003000000000000,Gwer East,NGP006003021000000000,51,117630
NG,Benue,7,NGP006003000000000000,Markurdi,NGP006003022000000000,293,239889
NG,Benue,7,NGP006003000000000000,Konshisha,NGP006003023000000000,87,145614
NG,Kwara,24,NGP006004000000000000,Ilorin West,NGP006004001000000000,1764,184541
NG,Kwara,24,NGP006004000000000000,Irepodun,NGP006004002000000000,147,108506
NG,Kwara,24,NGP006004000000000000,Ilorin South,NGP006004003000000000,886,154590
NG,Kwara,24,NGP006004000000000000,Oke Ero,NGP006004004000000000,87,38295
NG,Kwara,24,NGP006004000000000000,Pategi,NGP006004005000000000,16,45494
NG,Kwara,24,NGP006004000000000000,Offa,NGP006004006000000000,785,74924
NG,Kwara,24,NGP006004000000000000,Ekiti,NGP006004007000000000,79,38028
NG,Kwara,24,NGP006004000000000000,Kaiama,NGP006004008000000000,6,43165
NG,Kwara,24,NGP006004000000000000,Ifelodun,NGP006004009000000000,45,155551
NG,Kwara,24,NGP006004000000000000,Edu,NGP006004010000000000,37,93241
NG,Kwara,24,NGP006004000000000000,Asa,NGP006004011000000000,61,78722
NG,Kwara,24,NGP006004000000000000,Isin,NGP006004012000000000,67,42536
NG,Kwara,24,NGP006004000000000000,Baruten,NGP006004013000000000,11,110576
NG,Kwara,24,NGP006004000000000000,Moro,NGP006004014000000000,27,86939
NG,Kwara,24,NGP006004000000000000,Ilorin East,NGP006004015000000000,488,237298
NG,Kwara,24,NGP006004000000000000,Oyun,NGP006004016000000000,232,110576
NG,Kogi,23,NGP006005000000000000,Ogori/Magongo,NGP006005001000000000,431,34243
NG,Kogi,23,NGP006005000000000000,Idah,NGP006005002000000000,1561,55959
NG,Kogi,23,NGP006005000000000000,Ankpa,NGP006005003000000000,155,185458
NG,Kogi,23,NGP006005000000000000,Ijumu,NGP006005004000000000,51,66603
NG,Kogi,23,NGP006005000000000000,Bassa,NGP006005005000000000,46,88496
NG,Kogi,23,NGP006005000000000000,Kabba/Bunu,NGP006005006000000000,29,79584
NG,Kogi,23,NGP006005000000000000,Dekina,NGP006005007000000000,72,177513
NG,Kogi,23,NGP006005000000000000,Igalamela-Odolu,NGP006005008000000000,38,83494
NG,Kogi,23,NGP006005000000000000,Lokoja,NGP006005009000000000,26,82483
NG,Kogi,23,NGP006005000000000000,Ibaji,NGP006005010000000000,62,85239
NG,Kogi,23,NGP006005000000000000,Kogi,NGP006005011000000000,34,50479
NG,Kogi,23,NGP006005000000000000,Ajaokuta,NGP006005012000000000,72,97904
NG,Kogi,23,NGP006005000000000000,Yagba West,NGP006005013000000000,60,76936
NG,Kogi,23,NGP006005000000000000,Yagba East,NGP006005014000000000,49,67864
NG,Kogi,23,NGP006005000000000000,Mopa-Muro,NGP006005015000000000,23,20916
NG,Kogi,23,NGP006005000000000000,Ofu,NGP006005016000000000,64,108095
NG,Kogi,23,NGP006005000000000000,Adavi,NGP006005017000000000,219,157092
NG,Kogi,23,NGP006005000000000000,Omala,NGP006005018000000000,36,60476
NG,Kogi,23,NGP006005000000000000,Okehi,NGP006005019000000000,221,146264
NG,Kogi,23,NGP006005000000000000,Olamaboro,NGP006005020000000000,93,104705
NG,Kogi,23,NGP006005000000000000,Okene,NGP006005021000000000,970,317953
NG,"FCT, Abuja",15,NGP006006000000000000,Kwali,NGP006006001000000000,28,33966
NG,"FCT, Abuja",15,NGP006006000000000000,Bwari,NGP006006002000000000,34,30928
NG,"FCT, Abuja",15,NGP006006000000000000,Abaji,NGP006006003000000000,21,21081
NG,"FCT, Abuja",15,NGP006006000000000000,Kuje,NGP006006004000000000,27,44338
NG,"FCT, Abuja",15,NGP006006000000000000,Gwagwalada,NGP006006005000000000,43,45340
NG,"FCT, Abuja",15,NGP006006000000000000,Municipal Area Council,NGP006006006000000000,114,200872
NG,Plateau,32,NGP006007000000000000,Langtang South,NGP006007001000000000,40,47108
NG,Plateau,32,NGP006007000000000000,Kanke,NGP006007002000000000,71,65398
NG,Plateau,32,NGP006007000000000000,Barkin Ladi,NGP006007003000000000,99,102248
NG,Plateau,32,NGP006007000000000000,Jos East,NGP006007004000000000,55,55884
NG,Plateau,32,NGP006007000000000000,Wase,NGP006007005000000000,20,102491
NG,Plateau,32,NGP006007000000000000,Jos North,NGP006007006000000000,1348,392831
NG,Plateau,32,NGP006007000000000000,Langtang North,NGP006007007000000000,113,94707
NG,Plateau,32,NGP006007000000000000,Jos South,NGP006007008000000000,396,202124
NG,Plateau,32,NGP006007000000000000,Riyom,NGP006007009000000000,70,56308
NG,Plateau,32,NGP006007000000000000,Qua'an Pan,NGP006007010000000000,57,141082
NG,Plateau,32,NGP006007000000000000,Kanam,NGP006007011000000000,44,113500
NG,Plateau,32,NGP006007000000000000,Bokkos,NGP006007012000000000,57,95218
NG,Plateau,32,NGP006007000000000000,Bassa,NGP006007013000000000,71,121652
NG,Plateau,32,NGP006007000000000000,Pankshin,NGP006007014000000000,76,115163
NG,Plateau,32,NGP006007000000000000,Shendam,NGP006007015000000000,72,178738
NG,Plateau,32,NGP006007000000000000,Mangu,NGP006007016000000000,110,181397
NG,Plateau,32,NGP006007000000000000,Mikang,NGP006007017000000000,52,38667
